event_unique_id,division,occurrencedate,reporteddate,premisetype,occurrencehour,mci_category,neighbourhood
GO-2022138438,D12,2022-01-21 5:00,2022-01-21 5:00,Apartment,9,Assault,Brookhaven-Amesbury
GO-2022138721,D31,2022-01-21 5:00,2022-01-21 5:00,Commercial,20,Break and Enter,York University Heights
GO-2022138910,D11,2021-01-21 5:00,2022-01-21 5:00,Outside,23,Assault,High Park-Swansea
GO-2022138912,D14,2022-01-21 5:00,2022-01-21 5:00,Apartment,23,Break and Enter,Kensington-Chinatown
GO-2022139094,D52,2022-01-22 5:00,2022-01-22 5:00,Transit,0,Assault,Waterfront Communities-The Island
GO-2022139153,D33,2022-01-22 5:00,2022-01-22 5:00,Outside,0,Assault,Parkwoods-Donalda
GO-2022139161,D33,2022-01-22 5:00,2022-01-22 5:00,Apartment,2,Assault,Parkwoods-Donalda
GO-202213923,D55,2022-01-02 5:00,2022-01-03 5:00,Other,13,Assault,East End-Danforth
GO-2022139356,D55,2022-01-22 5:00,2022-01-22 5:00,Apartment,1,Assault,East End-Danforth
GO-2022139375,D41,2022-01-21 5:00,2022-01-22 5:00,Apartment,10,Assault,Ionview
GO-2022139477,D53,2022-01-22 5:00,2022-01-22 5:00,Apartment,2,Break and Enter,Mount Pleasant West
GO-202213969,D51,2022-01-01 5:00,2022-01-03 5:00,Commercial,0,Break and Enter,Waterfront Communities-The Island
GO-2022139786,D51,2022-01-22 5:00,2022-01-22 5:00,Outside,5,Assault,Church-Yonge Corridor
GO-2022140059,D51,2021-12-29 5:00,2022-01-22 5:00,Apartment,8,Assault,Moss Park
GO-2022140095,D43,2022-01-02 5:00,2022-01-22 5:00,Apartment,8,Assault,Highland Creek
GO-202214175,D12,2021-12-29 5:00,2022-01-03 5:00,Apartment,15,Break and Enter,Maple Leaf
GO-2022141823,D53,2022-01-22 5:00,2022-01-22 5:00,Commercial,12,Assault,Rosedale-Moore Park
GO-2022142247,D14,2022-01-22 5:00,2022-01-22 5:00,Outside,14,Assault,University
GO-2022142366,D22,2022-01-21 5:00,2022-01-22 5:00,House,12,Break and Enter,Stonegate-Queensway
GO-2022142417,D43,2022-01-20 5:00,2022-01-22 5:00,House,13,Break and Enter,Centennial Scarborough
GO-2022142419,D22,2022-01-19 5:00,2022-01-22 5:00,Apartment,14,Assault,New Toronto
GO-2022142713,D51,2022-01-22 5:00,2022-01-22 5:00,Apartment,15,Assault,Church-Yonge Corridor
GO-2022142979,D14,2022-01-22 5:00,2022-01-22 5:00,Outside,14,Assault,Annex
GO-2022143105,D13,2022-01-22 5:00,2022-01-22 5:00,Commercial,15,Robbery,Yorkdale-Glen Park
GO-2022143126,D43,2022-01-22 5:00,2022-01-22 5:00,Outside,16,Assault,West Hill
GO-2022143186,D12,2022-01-22 5:00,2022-01-22 5:00,Apartment,16,Assault,Rockcliffe-Smythe
GO-2022143235,D51,2022-01-22 5:00,2022-01-22 5:00,Apartment,16,Assault,Moss Park
GO-2022143239,D53,2021-12-28 5:00,2022-01-22 5:00,Apartment,12,Break and Enter,Mount Pleasant West
GO-2022143252,D52,2022-01-22 5:00,2022-01-22 5:00,Commercial,16,Assault,Bay Street Corridor
GO-2022143259,D41,2021-12-28 5:00,2022-01-22 5:00,House,21,Assault,Birchcliffe-Cliffside
GO-202214327,D14,2022-01-03 5:00,2022-01-03 5:00,Apartment,13,Sexual Violation,Annex
GO-2022143301,D43,2022-01-22 5:00,2022-01-22 5:00,Transit,16,Assault,Woburn
GO-2022143372,D31,2021-08-18 5:00,2022-01-22 5:00,House,3,Sexual Violation,York University Heights
GO-2022143619,D11,2022-01-22 5:00,2022-01-22 5:00,Transit,12,Assault,Dovercourt-Wallace Emerson-Junction
GO-2022143625,D53,2022-01-22 5:00,2022-01-22 5:00,Apartment,17,Assault,Mount Pleasant West
GO-2022143660,D53,2022-01-22 5:00,2022-01-22 5:00,Commercial,17,Assault,Annex
GO-2022143679,D23,2022-01-22 5:00,2022-01-22 5:00,Commercial,17,Assault,Kingsview Village-The Westway
GO-2022145426,D51,2022-01-22 5:00,2022-01-23 5:00,Apartment,21,Assault,North St.James Town
GO-2022145538,NSA,2022-01-20 5:00,2022-01-23 5:00,Apartment,19,Assault,Unknown
GO-2022145564,D33,2022-01-22 5:00,2022-01-23 5:00,Apartment,18,Assault,Banbury-Don Mills
GO-2022145635,D23,2022-01-23 5:00,2022-01-23 5:00,Commercial,0,Break and Enter,West Humber-Clairville
GO-2022145674,D43,2022-01-23 5:00,2022-01-23 5:00,Apartment,1,Assault,West Hill
GO-2022145733,D41,2022-01-23 5:00,2022-01-23 5:00,Apartment,0,Assault,Ionview
GO-2022145928,D22,2022-01-22 5:00,2022-01-23 5:00,House,3,Assault,New Toronto
GO-2022146002,D33,2022-01-23 5:00,2022-01-23 5:00,Apartment,2,Assault,Parkwoods-Donalda
GO-202214610,D11,2022-01-03 5:00,2022-01-03 5:00,House,13,Assault,High Park-Swansea
GO-2022146155,D51,2022-01-23 5:00,2022-01-23 5:00,House,4,Assault,Moss Park
GO-2022146199,D52,2022-01-23 5:00,2022-01-23 5:00,Other,4,Assault,Kensington-Chinatown
GO-2022146319,D14,2022-01-23 5:00,2022-01-23 5:00,Commercial,4,Break and Enter,Little Portugal
GO-2022146501,D11,2022-01-23 5:00,2022-01-23 5:00,Other,6,Assault,High Park-Swansea
GO-2022146587,D52,2022-01-23 5:00,2022-01-23 5:00,Commercial,7,Break and Enter,Waterfront Communities-The Island
GO-2022146627,D54,2022-01-22 5:00,2022-01-23 5:00,House,22,Break and Enter,Danforth East York
GO-2022146705,D14,2022-01-23 5:00,2022-01-23 5:00,Commercial,8,Break and Enter,Little Portugal
GO-2022146839,D14,2022-01-23 5:00,2022-01-23 5:00,Outside,8,Assault,South Parkdale
GO-202214687,D43,2022-01-02 5:00,2022-01-03 5:00,House,14,Assault,Woburn
GO-2022146938,D54,2022-01-23 5:00,2022-01-23 5:00,Transit,9,Robbery,Danforth
GO-2022146993,D14,2022-01-22 5:00,2022-01-23 5:00,Apartment,23,Break and Enter,Niagara
GO-2022147054,D52,2022-01-23 5:00,2022-01-23 5:00,Commercial,9,Assault,Bay Street Corridor
GO-20221197,D13,2022-01-01 5:00,2022-01-01 5:00,House,0,Break and Enter,Oakwood Village
GO-2022119841,D31,2021-12-06 5:00,2022-01-24 5:00,Commercial,17,Break and Enter,Downsview-Roding-CFB
GO-2022119866,D41,2022-01-19 5:00,2022-01-19 5:00,Transit,11,Assault,Kennedy Park
GO-2022120126,D55,2022-01-19 5:00,2022-01-19 5:00,Apartment,11,Assault,South Riverdale
GO-2022120126,D55,2022-01-19 5:00,2022-01-19 5:00,Apartment,11,Break and Enter,South Riverdale
GO-2022120328,D14,2022-01-19 5:00,2022-01-19 5:00,Outside,12,Assault,University
GO-2022120676,D22,2022-01-18 5:00,2022-01-19 5:00,House,21,Break and Enter,Princess-Rosethorn
GO-2022120710,D41,2022-01-17 5:00,2022-01-19 5:00,Apartment,1,Break and Enter,Oakridge
GO-2022120711,D23,2022-01-16 5:00,2022-01-20 5:00,Commercial,9,Break and Enter,West Humber-Clairville
GO-2022120716,D51,2022-01-19 5:00,2022-01-19 5:00,Other,13,Assault,Church-Yonge Corridor
GO-2022120763,D41,2022-01-17 5:00,2022-01-19 5:00,Other,7,Assault,Birchcliffe-Cliffside
GO-2022120989,D53,2022-01-15 5:00,2022-01-19 5:00,Apartment,9,Break and Enter,Mount Pleasant West
GO-2022121002,D51,2022-01-19 5:00,2022-01-19 5:00,Other,13,Assault,Moss Park
GO-2022121438,D41,2022-01-19 5:00,2022-01-19 5:00,House,14,Assault,Clairlea-Birchmount
GO-2022121527,D12,2022-01-19 5:00,2022-01-19 5:00,Apartment,15,Assault,Rockcliffe-Smythe
GO-2022121578,D23,2022-01-19 5:00,2022-01-19 5:00,Apartment,16,Assault,Kingsview Village-The Westway
GO-2022121708,D12,2022-01-19 5:00,2022-01-19 5:00,Apartment,15,Assault,Keelesdale-Eglinton West
GO-2022121857,D41,2022-01-09 5:00,2022-01-19 5:00,Apartment,13,Assault,Birchcliffe-Cliffside
GO-2022121902,D11,2021-11-14 5:00,2022-01-19 5:00,Apartment,0,Sexual Violation,High Park North
GO-2022123497,D52,2022-01-14 5:00,2022-01-19 5:00,Apartment,20,Sexual Violation,Bay Street Corridor
GO-2022123619,D14,2022-01-19 5:00,2022-01-19 5:00,Commercial,19,Break and Enter,Trinity-Bellwoods
GO-2022123639,D12,2022-01-19 5:00,2022-01-19 5:00,Commercial,20,Robbery,Brookhaven-Amesbury
GO-2022123726,D23,2017-10-31 5:00,2022-01-19 5:00,Commercial,0,Assault,West Humber-Clairville
GO-2022123880,D55,2022-01-19 5:00,2022-01-19 5:00,Apartment,21,Assault,Woodbine Corridor
GO-2022124114,D53,2021-12-19 5:00,2022-01-20 5:00,Apartment,22,Sexual Violation,Casa Loma
GO-2022124186,D33,2021-01-01 5:00,2022-01-19 5:00,House,0,Assault,Parkwoods-Donalda
GO-2022124186,D33,2021-01-01 5:00,2022-01-19 5:00,House,0,Sexual Violation,Parkwoods-Donalda
GO-2022124550,D51,2021-11-01 5:00,2022-01-20 5:00,Apartment,0,Assault,Waterfront Communities-The Island
GO-202212488,D53,2022-01-03 5:00,2022-01-03 5:00,Commercial,6,Break and Enter,Mount Pleasant East
GO-2022125019,D53,2022-01-20 5:00,2022-01-20 5:00,Apartment,4,Assault,Annex
GO-2022125385,D52,2022-01-20 5:00,2022-01-20 5:00,Commercial,6,Break and Enter,Waterfront Communities-The Island
GO-2022125515,D51,2022-01-11 5:00,2022-01-20 5:00,Apartment,6,Break and Enter,Waterfront Communities-The Island
GO-202212565,D22,2022-01-03 5:00,2022-01-03 5:00,Transit,6,Assault,Markland Wood
GO-2022127290,D12,2022-01-20 5:00,2022-01-20 5:00,House,14,Assault,Weston
GO-2022127339,D41,2022-01-20 5:00,2022-01-20 5:00,Other,11,Assault,Kennedy Park
GO-2022127761,D51,2022-01-20 5:00,2022-01-20 5:00,Outside,13,Assault,Church-Yonge Corridor
GO-202212787,D22,2022-01-03 5:00,2022-01-03 5:00,Commercial,2,Break and Enter,Alderwood
GO-2022127980,D23,2022-01-19 5:00,2022-01-20 5:00,Outside,15,Assault,Kingsview Village-The Westway
GO-2022128039,D23,2022-01-20 5:00,2022-01-20 5:00,Apartment,15,Assault,Mount Olive-Silverstone-Jamestown
GO-2022128047,D41,2022-01-20 5:00,2022-01-20 5:00,Commercial,13,Assault,Clairlea-Birchmount
GO-2022128163,D54,2022-01-20 5:00,2022-01-20 5:00,Commercial,14,Assault,Playter Estates-Danforth
GO-2022128194,D13,2021-12-19 5:00,2022-01-20 5:00,House,13,Break and Enter,Humewood-Cedarvale
GO-2022128203,D42,2022-01-15 5:00,2022-01-20 5:00,House,14,Assault,LAmoreaux
GO-2022128497,D22,2022-01-20 5:00,2022-01-20 5:00,Other,14,Assault,Mimico includes Humber Bay Shores
GO-20221285,D51,2022-01-01 5:00,2022-01-01 5:00,Commercial,4,Break and Enter,Moss Park
GO-2022128577,D41,2022-01-20 5:00,2022-01-20 5:00,Apartment,14,Assault,Clairlea-Birchmount
GO-202212861,D22,2022-01-03 5:00,2022-01-03 5:00,Other,1,Break and Enter,Islington-City Centre West
GO-202212864,D43,2021-12-30 5:00,2022-01-03 5:00,Commercial,9,Break and Enter,West Hill
GO-2022128740,D42,2022-01-20 5:00,2022-01-20 5:00,Commercial,15,Assault,Milliken
GO-2022128981,D12,2022-01-04 5:00,2022-01-20 5:00,Apartment,22,Sexual Violation,Beechborough-Greenbrook
GO-2022129092,D32,2022-01-20 5:00,2022-01-20 5:00,Commercial,16,Assault,Yorkdale-Glen Park
GO-202212911,D54,2022-01-02 5:00,2022-01-05 5:00,Apartment,8,Break and Enter,Taylor-Massey
GO-2022129147,D14,2021-12-08 5:00,2022-01-20 5:00,House,16,Break and Enter,Kensington-Chinatown
GO-202212992,D52,2022-01-03 5:00,2022-01-03 5:00,Outside,9,Assault,Kensington-Chinatown
GO-202213177,D54,2022-01-03 5:00,2022-01-03 5:00,Apartment,9,Sexual Violation,Flemingdon Park
GO-2022131779,D54,2022-01-21 5:00,2022-01-21 5:00,Apartment,0,Assault,Broadview North
GO-2022131821,D41,2022-01-21 5:00,2022-01-21 5:00,Apartment,1,Assault,Kennedy Park
GO-2022132099,D42,2022-01-21 5:00,2022-01-21 5:00,House,3,Assault,Tam OShanter-Sullivan
GO-2022132145,D53,2022-01-21 5:00,2022-01-21 5:00,Commercial,3,Break and Enter,Mount Pleasant West
GO-2022132308,D14,2022-01-21 5:00,2022-01-21 5:00,Commercial,5,Break and Enter,Little Portugal
GO-2022132778,D51,2022-01-04 5:00,2022-01-21 5:00,Outside,17,Assault,Church-Yonge Corridor
GO-2022132994,D12,2019-09-01 5:00,2022-01-21 5:00,Apartment,8,Assault,Brookhaven-Amesbury
GO-2022133234,D32,2022-01-21 5:00,2022-01-21 5:00,Apartment,8,Break and Enter,Willowdale East
GO-2022133288,D31,2022-01-20 5:00,2022-01-21 5:00,Commercial,3,Break and Enter,Humbermede
GO-2022133327,D42,2022-01-21 5:00,2022-01-21 5:00,Educational,5,Break and Enter,Steeles
GO-20221334,D14,2020-02-01 5:00,2022-01-01 5:00,House,0,Assault,Palmerston-Little Italy
GO-2022133414,D54,2016-01-01 5:00,2022-01-21 5:00,Apartment,9,Sexual Violation,OConnor-Parkview
GO-2022136025,D41,2022-01-19 5:00,2022-01-21 5:00,Commercial,16,Robbery,Wexford-Maryvale
GO-2022136045,D13,2022-01-21 5:00,2022-01-21 5:00,Apartment,15,Break and Enter,Corso Italia-Davenport
GO-2022136215,D11,2022-01-21 5:00,2022-01-21 5:00,Other,15,Assault,High Park-Swansea
GO-202213636,D54,2022-01-03 5:00,2022-01-03 5:00,Apartment,1,Break and Enter,OConnor-Parkview
GO-2022136385,D14,2022-01-21 5:00,2022-01-21 5:00,Apartment,16,Assault,South Parkdale
GO-2022136460,D43,2022-01-21 5:00,2022-01-21 5:00,Outside,16,Assault,Bendale
GO-2022136805,D11,2022-01-21 5:00,2022-01-21 5:00,Apartment,17,Break and Enter,High Park North
GO-2022136951,D12,2022-01-21 5:00,2022-01-21 5:00,Commercial,17,Assault,Brookhaven-Amesbury
GO-2022137050,D41,2022-01-21 5:00,2022-01-21 5:00,Apartment,17,Assault,Bendale
GO-2022137165,D42,2022-01-21 5:00,2022-01-21 5:00,Commercial,17,Robbery,Rouge
GO-20221375,D52,2022-01-01 5:00,2022-01-01 5:00,Commercial,4,Assault,Bay Street Corridor
GO-20221375,D52,2022-01-01 5:00,2022-01-01 5:00,Commercial,4,Robbery,Bay Street Corridor
GO-2022137644,D22,2022-01-09 5:00,2022-01-21 5:00,Commercial,12,Assault,Islington-City Centre West
GO-2022137715,D52,2022-01-21 5:00,2022-01-21 5:00,Outside,19,Assault,Bay Street Corridor
GO-2022137765,D51,2022-01-21 5:00,2022-01-21 5:00,Apartment,19,Assault,Moss Park
GO-2022138044,D14,2022-01-21 5:00,2022-01-21 5:00,House,20,Assault,Trinity-Bellwoods
GO-2022138061,D32,2022-01-21 5:00,2022-01-21 5:00,Apartment,17,Assault,Willowdale East
GO-2022138169,D33,2022-01-21 5:00,2022-01-21 5:00,Outside,20,Assault,Parkwoods-Donalda
GO-2022140095,D43,2022-01-02 5:00,2022-01-22 5:00,Apartment,8,Sexual Violation,Highland Creek
GO-2022140174,D13,2022-01-22 5:00,2022-01-22 5:00,House,2,Assault,Caledonia-Fairbank
GO-2022140296,D51,2022-01-09 5:00,2022-01-22 5:00,Commercial,0,Break and Enter,South Riverdale
GO-2022140333,D43,2022-01-21 5:00,2022-01-22 5:00,Outside,18,Robbery,Bendale
GO-2022140372,D53,2022-01-18 5:00,2022-01-22 5:00,Apartment,23,Sexual Violation,Mount Pleasant West
GO-2022140432,D51,2022-01-21 5:00,2022-01-22 5:00,Commercial,22,Break and Enter,Church-Yonge Corridor
GO-2022140446,D32,2022-01-09 5:00,2022-01-22 5:00,Apartment,4,Break and Enter,Clanton Park
GO-2022140455,D32,2022-01-17 5:00,2022-01-22 5:00,Transit,14,Assault,Bedford Park-Nortown
GO-2022140468,D53,2022-01-20 5:00,2022-01-22 5:00,Educational,18,Break and Enter,Forest Hill South
GO-202214052,D31,2022-01-03 5:00,2022-01-03 5:00,House,12,Assault,York University Heights
GO-2022140627,D41,2021-12-24 5:00,2022-01-22 5:00,Other,17,Break and Enter,Kennedy Park
GO-2022140723,D52,2022-01-22 5:00,2022-01-22 5:00,Commercial,3,Break and Enter,Bay Street Corridor
GO-2022140966,D31,2021-12-28 5:00,2022-01-22 5:00,Apartment,10,Sexual Violation,Downsview-Roding-CFB
GO-2022141515,D11,2022-01-22 5:00,2022-01-22 5:00,Commercial,2,Break and Enter,Roncesvalles
GO-2022141702,D14,2022-01-22 5:00,2022-01-22 5:00,Apartment,12,Assault,Annex
GO-2022143755,D54,2022-01-02 5:00,2022-01-22 5:00,Outside,0,Robbery,OConnor-Parkview
GO-2022143756,D14,2022-01-22 5:00,2022-01-22 5:00,Outside,17,Assault,Palmerston-Little Italy
GO-2022143810,D52,2015-06-02 5:00,2022-01-22 5:00,Transit,12,Sexual Violation,Waterfront Communities-The Island
GO-2022143926,D22,2022-01-22 5:00,2022-01-22 5:00,Other,0,Assault,Mimico includes Humber Bay Shores
GO-2022144067,D43,2022-01-22 5:00,2022-01-22 5:00,Outside,18,Robbery,Eglinton East
GO-2022144197,D54,2022-01-22 5:00,2022-01-22 5:00,Outside,19,Assault,Danforth
GO-2022144223,D32,2022-01-22 5:00,2022-01-22 5:00,Commercial,18,Sexual Violation,Yorkdale-Glen Park
GO-2022144232,D53,2022-01-22 5:00,2022-01-22 5:00,Transit,19,Assault,Annex
GO-202214426,D14,2022-01-02 5:00,2022-01-03 5:00,House,3,Break and Enter,South Parkdale
GO-2022144302,D43,2022-01-22 5:00,2022-01-22 5:00,Transit,19,Robbery,Bendale
GO-2022144392,D43,2022-01-22 5:00,2022-01-22 5:00,House,15,Assault,Eglinton East
GO-2022144538,D53,2022-01-22 5:00,2022-01-22 5:00,Outside,20,Assault,Thorncliffe Park
GO-2022144559,D14,2022-01-22 5:00,2022-01-22 5:00,Apartment,16,Break and Enter,Trinity-Bellwoods
GO-2022144641,D13,2022-01-22 5:00,2022-01-22 5:00,Other,19,Assault,Caledonia-Fairbank
GO-2022144736,D51,2022-01-22 5:00,2022-01-22 5:00,Apartment,21,Assault,North St.James Town
GO-2022144772,D12,2022-01-21 5:00,2022-01-22 5:00,Apartment,22,Assault,Rustic
GO-2022144783,D23,2022-01-22 5:00,2022-01-22 5:00,Outside,21,Assault,Elms-Old Rexdale
GO-2022145025,D41,2022-01-22 5:00,2022-01-22 5:00,Transit,19,Robbery,Kennedy Park
GO-2022145040,D53,2022-01-22 5:00,2022-01-22 5:00,Apartment,21,Robbery,Bridle Path-Sunnybrook-York Mills
GO-2022145083,D32,2022-01-22 5:00,2022-01-22 5:00,Commercial,22,Break and Enter,York University Heights
GO-2022145094,D41,2022-01-22 5:00,2022-01-22 5:00,House,22,Assault,Wexford-Maryvale
GO-2022145098,D32,2021-12-28 5:00,2022-01-22 5:00,Apartment,0,Sexual Violation,Downsview-Roding-CFB
GO-2022145210,D55,2022-01-22 5:00,2022-01-23 5:00,Outside,23,Assault,Greenwood-Coxwell
GO-2022145424,D31,2022-01-22 5:00,2022-01-22 5:00,Outside,23,Assault,Black Creek
GO-2022147217,D55,2022-01-23 5:00,2022-01-23 5:00,House,9,Assault,East End-Danforth
GO-2022147242,D43,2021-08-11 5:00,2022-01-23 5:00,Outside,10,Assault,Scarborough Village
GO-2022147246,D31,2021-11-01 5:00,2022-01-23 5:00,Apartment,12,Assault,Black Creek
GO-2022147294,D31,2022-01-23 5:00,2022-01-23 5:00,Commercial,10,Assault,Black Creek
GO-2022147394,D31,2022-01-22 5:00,2022-01-23 5:00,House,23,Assault,Humber Summit
GO-2022147394,D31,2022-01-22 5:00,2022-01-23 5:00,House,23,Sexual Violation,Humber Summit
GO-2022147414,D14,2022-01-22 5:00,2022-01-23 5:00,Commercial,19,Break and Enter,Trinity-Bellwoods
GO-2022147442,D22,2022-01-13 5:00,2022-01-23 5:00,House,10,Assault,New Toronto
GO-2022147572,D22,2022-01-14 5:00,2022-01-23 5:00,Apartment,0,Break and Enter,New Toronto
GO-2022147581,D42,2022-01-23 5:00,2022-01-23 5:00,Apartment,11,Assault,Tam OShanter-Sullivan
GO-2022147614,D31,2020-10-01 5:00,2022-01-23 5:00,Apartment,0,Assault,Downsview-Roding-CFB
GO-2022147815,D22,2022-01-01 5:00,2022-01-23 5:00,Apartment,0,Assault,Etobicoke West Mall
GO-2022147854,D41,2022-01-23 5:00,2022-01-23 5:00,Outside,9,Robbery,Birchcliffe-Cliffside
GO-202214796,D42,2022-01-02 5:00,2022-01-03 5:00,Commercial,16,Break and Enter,Milliken
GO-202214802,D53,2022-01-03 5:00,2022-01-03 5:00,Commercial,14,Assault,Mount Pleasant West
GO-2022148071,D51,2022-01-23 5:00,2022-01-23 5:00,Outside,12,Assault,Moss Park
GO-2022148489,D55,2022-01-23 5:00,2022-01-23 5:00,House,13,Break and Enter,South Riverdale
GO-202214861,D52,2022-01-02 5:00,2022-01-03 5:00,Transit,15,Assault,Bay Street Corridor
GO-2022148614,D55,2022-01-18 5:00,2022-01-23 5:00,Apartment,13,Assault,Greenwood-Coxwell
GO-2022148755,D41,2022-01-21 5:00,2022-01-23 5:00,Apartment,17,Assault,Bendale
GO-2022148756,D33,2022-01-23 5:00,2022-01-23 5:00,Commercial,14,Assault,Henry Farm
GO-2022148843,D32,2022-01-22 5:00,2022-01-23 5:00,Other,12,Assault,Willowdale West
GO-2022148904,D43,2022-01-23 5:00,2022-01-23 5:00,Outside,15,Robbery,West Hill
GO-2022149050,D55,2022-01-21 5:00,2022-01-23 5:00,Apartment,20,Assault,East End-Danforth
GO-2022149073,D32,2022-01-22 5:00,2022-01-23 5:00,Apartment,20,Assault,Newtonbrook West
GO-2022149228,D31,2022-01-23 5:00,2022-01-23 5:00,House,16,Assault,Glenfield-Jane Heights
GO-2022149269,D54,2022-01-22 5:00,2022-01-23 5:00,House,16,Sexual Violation,Danforth East York
GO-2022149460,D14,2022-01-23 5:00,2022-01-23 5:00,Outside,16,Assault,Annex
GO-2022149563,D33,2022-01-23 5:00,2022-01-23 5:00,Commercial,16,Robbery,Don Valley Village
GO-2022149575,D33,2022-01-23 5:00,2022-01-23 5:00,Commercial,17,Assault,Don Valley Village
GO-2022149598,D33,2022-01-23 5:00,2022-01-23 5:00,Apartment,16,Assault,Bayview Woods-Steeles
GO-2022149653,D52,2022-01-23 5:00,2022-01-23 5:00,Outside,17,Assault,Bay Street Corridor
GO-2022149704,D31,2022-01-21 5:00,2022-01-23 5:00,Apartment,1,Sexual Violation,Humbermede
GO-2022149809,D22,2022-01-23 5:00,2022-01-23 5:00,Other,17,Sexual Violation,Mimico includes Humber Bay Shores
GO-2022149919,D32,2006-05-01 5:00,2022-01-23 5:00,House,0,Assault,Willowdale West
GO-2022149946,D53,2022-01-23 5:00,2022-01-23 5:00,House,17,Break and Enter,Bedford Park-Nortown
GO-2022149961,D52,2022-01-23 5:00,2022-01-23 5:00,Commercial,17,Assault,Bay Street Corridor
GO-2022150203,D11,2022-01-23 5:00,2022-01-23 5:00,Apartment,21,Assault,High Park North
GO-2022150208,D42,2022-01-23 5:00,2022-01-23 5:00,Commercial,18,Assault,Malvern
GO-202215273,D54,2022-01-03 5:00,2022-01-03 5:00,Apartment,15,Assault,Victoria Village
GO-2022152781,D14,2013-07-06 5:00,2022-01-24 5:00,Commercial,23,Sexual Violation,Waterfront Communities-The Island
GO-202215283,D33,2022-01-03 5:00,2022-01-03 5:00,Commercial,4,Break and Enter,Pleasant View
GO-2022152896,D14,2022-01-21 5:00,2022-01-24 5:00,Commercial,14,Break and Enter,South Parkdale
GO-2022153086,D43,2022-01-22 5:00,2022-01-24 5:00,Apartment,0,Assault,Woburn
GO-2022153217,D41,2022-01-23 5:00,2022-01-24 5:00,Commercial,23,Break and Enter,Dorset Park
GO-2022153290,D22,2021-12-20 5:00,2022-01-24 5:00,Apartment,0,Sexual Violation,Stonegate-Queensway
GO-2022153467,D53,2022-01-03 5:00,2022-01-24 5:00,Apartment,2,Break and Enter,Mount Pleasant West
GO-2022153755,D14,2022-01-24 5:00,2022-01-24 5:00,Outside,10,Robbery,Trinity-Bellwoods
GO-2022153783,D51,2022-01-24 5:00,2022-01-24 5:00,Apartment,10,Assault,Church-Yonge Corridor
GO-2022153842,D43,2021-12-16 5:00,2022-01-24 5:00,Educational,9,Assault,Woburn
GO-2022154158,D14,2022-01-21 5:00,2022-01-24 5:00,Other,19,Assault,Palmerston-Little Italy
GO-2022154403,D23,2022-01-24 5:00,2022-01-24 5:00,Other,12,Assault,Kingsview Village-The Westway
GO-2022154406,D13,2022-01-24 5:00,2022-01-24 5:00,Apartment,0,Sexual Violation,Englemount-Lawrence
GO-2022154422,D41,2021-07-01 5:00,2022-01-24 5:00,Apartment,12,Sexual Violation,Kennedy Park
GO-2022156124,D23,2022-01-24 5:00,2022-01-24 5:00,Apartment,15,Break and Enter,Kingsview Village-The Westway
